user_id,user_info,device,geo,audiences,user_properties,user_ltv,predictions,privacy_info,occurrence_date,last_updated_date
78eb57825602a1267b686f1304a61ec7ce8c991053b06496b1b9c1d1a89e2210,"{'last_active_timestamp_micros': 1741966069446769, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20250314'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Sturovo', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1741966064000000, 'membership_expiry_timestamp_micros': 1788622064000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741950806000000, 'membership_expiry_timestamp_micros': 1788622069000000, 'npa': False}]",[],"{'revenue_in_usd': 8.859897, 'sessions': 2, 'engagement_time_millis': 686348, 'purchases': 1, 'engaged_sessions': 2, 'session_duration_micros': 2918476743}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
8f848ffc029b13d3c7697134d66abe2846813c1493026e13d24c71299d3d830a,"{'last_active_timestamp_micros': 1741963629960446, 'user_first_touch_timestamp_micros': 1741910400000000, 'first_purchase_date': '20250314'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-M127F', 'unified_screen_name': 'Moje objednávky - NicoLips'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Banska Bystrica Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1741963605000000, 'membership_expiry_timestamp_micros': 1788619605000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741960333000000, 'membership_expiry_timestamp_micros': 1788619629000000, 'npa': False}]",[],"{'revenue_in_usd': 12.968361, 'sessions': 2, 'engagement_time_millis': 544254, 'purchases': 1, 'engaged_sessions': 2, 'session_duration_micros': 768532245}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
6b641a8701d1be97807f22640431275279cdc2f581e12e39e20a1bf42f131915,"{'last_active_timestamp_micros': 1741990132096113, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20250314'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Liptovsky Mikulas', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1741990119000000, 'membership_expiry_timestamp_micros': 1788646119000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741989478000000, 'membership_expiry_timestamp_micros': 1788646132000000, 'npa': False}]",[],"{'revenue_in_usd': 46.195699, 'sessions': 1, 'engagement_time_millis': 452839, 'purchases': 1, 'engaged_sessions': 1, 'session_duration_micros': 653141499}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
cfde24d216daf28873cc8aa39771a42586d4b3afcd0a47a528eac754b2ee2b6a,"{'last_active_timestamp_micros': 1741962895390281, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20250314'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-G985F', 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Sala', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Nitra Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1741962886000000, 'membership_expiry_timestamp_micros': 1788618886000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741961711000000, 'membership_expiry_timestamp_micros': 1788618895000000, 'npa': False}]",[],"{'revenue_in_usd': 22.863547, 'sessions': 1, 'engagement_time_millis': 403540, 'purchases': 1, 'engaged_sessions': 1, 'session_duration_micros': 1183803283}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
110162d87100489bb8728e4d94e2e4a1af63f52eef46d9b2ab0144dd0fd961a0,"{'last_active_timestamp_micros': 1741944321908972, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20250314'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Nákupný košík - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1741943984000000, 'membership_expiry_timestamp_micros': 1788599984000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741943456000000, 'membership_expiry_timestamp_micros': 1788600321000000, 'npa': False}]",[],"{'revenue_in_usd': 27.113682, 'sessions': 1, 'engagement_time_millis': 363549, 'purchases': 1, 'engaged_sessions': 1, 'session_duration_micros': 865537401}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
9002ce6ab8bb391b5ce7131a62bb8b501c9495aa56c21ebb633eda6ace10440a,"{'last_active_timestamp_micros': 1741980027637744, 'user_first_touch_timestamp_micros': 1741651200000000, 'first_purchase_date': '20250311'}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Opera Software', 'mobile_model_name': 'YAL-L21', 'unified_screen_name': 'BEZSEN COLA - nicolips.cz'}","{'city': 'Revnice', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Central Bohemian Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1741710036000000, 'membership_expiry_timestamp_micros': 1788366036000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741707944000000, 'membership_expiry_timestamp_micros': 1788636027000000, 'npa': False}]",[],"{'revenue_in_usd': 11.339309, 'sessions': 6, 'engagement_time_millis': 1928113, 'purchases': 1, 'engaged_sessions': 5, 'session_duration_micros': 5104982805}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
305cac8e130ee4227827d48331fc76ac0a89406a2f087492aff18415aa935c91,"{'last_active_timestamp_micros': 1741987090507817, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20250313'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A546B', 'unified_screen_name': 'Moje objednávky - NicoLips'}","{'city': 'Presov', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Presov Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1741891512000000, 'membership_expiry_timestamp_micros': 1788547512000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1741890580000000, 'membership_expiry_timestamp_micros': 1788643090000000, 'npa': False}]",[],"{'revenue_in_usd': 8.685326, 'sessions': 2, 'engagement_time_millis': 490284, 'purchases': 1, 'engaged_sessions': 2, 'session_duration_micros': 1377332334}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
c46096002ca0b49aeaa9679ad865de51b9bd5764d7a828f18dbc7e5f2542037d,"{'last_active_timestamp_micros': 1741974126003077, 'user_first_touch_timestamp_micros': 1732665600000000, 'first_purchase_date': '20241127'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1732711554000000, 'membership_expiry_timestamp_micros': 1788630126000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1732712058000000, 'membership_expiry_timestamp_micros': 1788630112000000, 'npa': False}]",[],"{'revenue_in_usd': 40.257801, 'sessions': 2, 'engagement_time_millis': 784293, 'purchases': 2, 'engaged_sessions': 2, 'session_duration_micros': 1204816999}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
0422665d671d83774e8d20f4f0f737dd1b6561d666dadc2b84533e2cf9e8d06c,"{'last_active_timestamp_micros': 1741988887664803, 'user_first_touch_timestamp_micros': 1725753600000000, 'first_purchase_date': '20240921'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': '23090RA98G', 'unified_screen_name': 'Klientske centrum - NicoLips'}","{'city': 'Trencin', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trencin Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1726951807000000, 'membership_expiry_timestamp_micros': 1775484888000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1725813226000000, 'membership_expiry_timestamp_micros': 1788644887000000, 'npa': False}]",[],"{'revenue_in_usd': 15.465979, 'sessions': 36, 'engagement_time_millis': 2623239, 'purchases': 2, 'engaged_sessions': 29, 'session_duration_micros': 12173394253}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
2606a1a9dbb691900b9ef9135ed90f74bcd26705d9483f2811a634cb41ada8ae,"{'last_active_timestamp_micros': 1741979997448300, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20241129'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': 'Redmi Note 9 Pro', 'unified_screen_name': 'PABLO EXCLUSIVE BANANA ICE - nicolips.sk'}","{'city': 'Zvolen', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Banska Bystrica Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1732885956000000, 'membership_expiry_timestamp_micros': 1788635193000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1732882542000000, 'membership_expiry_timestamp_micros': 1788635997000000, 'npa': False}]",[],"{'revenue_in_usd': 58.221677, 'sessions': 2, 'engagement_time_millis': 1882597, 'purchases': 2, 'engaged_sessions': 2, 'session_duration_micros': 4928437132}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
ec496e8eedfd94baeda76d7bfae67d259d6a36a8a5a0f4b62130c31dc444b545,"{'last_active_timestamp_micros': 1741936477144390, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20250223'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'OnePlus', 'mobile_model_name': 'CPH2493', 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1740300030000000, 'membership_expiry_timestamp_micros': 1788592465000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1740299101000000, 'membership_expiry_timestamp_micros': 1788592477000000, 'npa': False}]",[],"{'revenue_in_usd': 59.680645, 'sessions': 2, 'engagement_time_millis': 957421, 'purchases': 2, 'engaged_sessions': 2, 'session_duration_micros': 1628217925}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
c97324548e511a64a3b0cea076aa948e8402648f9c1eb9fd264ce8979f8b14f4,"{'last_active_timestamp_micros': 1741981599891562, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20250304'}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Opera Software', 'mobile_model_name': None, 'unified_screen_name': 'Moje objednávky - NicoLips'}","{'city': 'Bytca', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Zilina Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1741099108000000, 'membership_expiry_timestamp_micros': 1788637571000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1733078056000000, 'membership_expiry_timestamp_micros': 1788637599000000, 'npa': False}]",[],"{'revenue_in_usd': 36.753415, 'sessions': 3, 'engagement_time_millis': 2315395, 'purchases': 2, 'engaged_sessions': 3, 'session_duration_micros': 4545857640}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
bed1c45d5e6f1f3613de9ce4cdf5c3e070c9b96c90e9abcbf58e6fd595900990,"{'last_active_timestamp_micros': 1741989955379049, 'user_first_touch_timestamp_micros': 1719878400000000, 'first_purchase_date': '20240625'}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Mozilla', 'mobile_model_name': None, 'unified_screen_name': 'Moje objednávky - NicoLips'}","{'city': 'Kosice', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Kosice Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1719336992000000, 'membership_expiry_timestamp_micros': 1788645955000000, 'npa': False}]",[],"{'revenue_in_usd': 108.962718, 'sessions': 77, 'engagement_time_millis': 2044090, 'purchases': 3, 'engaged_sessions': 47, 'session_duration_micros': 17013172937}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
18b4978965427b5db9dec0e4efacc73b18ea79a14934dcd250bd5d77b04669e9,"{'last_active_timestamp_micros': 1741982550234268, 'user_first_touch_timestamp_micros': 1741910400000000, 'first_purchase_date': '20250207'}","{'operating_system': 'web', 'category': 'desktop', 'mobile_brand_name': 'Google', 'mobile_model_name': None, 'unified_screen_name': 'Moje objednávky - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1738923466000000, 'membership_expiry_timestamp_micros': 1788638550000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1738923893000000, 'membership_expiry_timestamp_micros': 1788450411000000, 'npa': False}]",[],"{'revenue_in_usd': 153.898837, 'sessions': 4, 'engagement_time_millis': 791163, 'purchases': 3, 'engaged_sessions': 4, 'session_duration_micros': 1278603599}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
d9806649847e0b801e61a18f1a61404065a50d96cae692802ffbde02f9b40547,"{'last_active_timestamp_micros': 1741982298567238, 'user_first_touch_timestamp_micros': 1741910400000000, 'first_purchase_date': '20241228'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1735409649000000, 'membership_expiry_timestamp_micros': 1788638298000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1735410975000000, 'membership_expiry_timestamp_micros': 1788636983000000, 'npa': False}]",[],"{'revenue_in_usd': 70.340013, 'sessions': 4, 'engagement_time_millis': 834832, 'purchases': 3, 'engaged_sessions': 3, 'session_duration_micros': 3365182761}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
ff19c6e2de0a19982c4ef94b156bc6a5b2cabc3953a94bec69969f2403f23845,"{'last_active_timestamp_micros': 1741964292989228, 'user_first_touch_timestamp_micros': 1725926400000000, 'first_purchase_date': '20241112'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Nothing', 'mobile_model_name': 'A142', 'unified_screen_name': 'KURWA COLLECTION - JUST BERRIES / FORREST BERRIES'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1731401623000000, 'membership_expiry_timestamp_micros': 1788599548000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1725972885000000, 'membership_expiry_timestamp_micros': 1788620292000000, 'npa': False}]",[],"{'revenue_in_usd': 36.660608, 'sessions': 7, 'engagement_time_millis': 904787, 'purchases': 3, 'engaged_sessions': 7, 'session_duration_micros': 1469629234}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
f877a0039be15a149d24a3a42a07491ab3f28f33166034dc6fc8c7fed4e2e800,"{'last_active_timestamp_micros': 1741925045680390, 'user_first_touch_timestamp_micros': 1718668800000000, 'first_purchase_date': '20240617'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Klientske centrum - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1718627291000000, 'membership_expiry_timestamp_micros': 1776895507000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1718624046000000, 'membership_expiry_timestamp_micros': 1788581045000000, 'npa': False}]",[],"{'revenue_in_usd': 254.943352, 'sessions': 22, 'engagement_time_millis': 1464749, 'purchases': 3, 'engaged_sessions': 16, 'session_duration_micros': 10062376218}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
6810f65a2b249bd5af4fc970a08c52438f2b63e3be96d2a4d775c66a9552710a,"{'last_active_timestamp_micros': 1741961267285211, 'user_first_touch_timestamp_micros': 0, 'first_purchase_date': '20240930'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'E-cigarety - nicolips.cz'}","{'city': 'Kadan', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Usti nad Labem Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1727692259000000, 'membership_expiry_timestamp_micros': 1788617267000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1727693521000000, 'membership_expiry_timestamp_micros': 1788599469000000, 'npa': False}]",[],"{'revenue_in_usd': 161.486692, 'sessions': 13, 'engagement_time_millis': 3395133, 'purchases': 4, 'engaged_sessions': 11, 'session_duration_micros': 12454114548}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
85ae2b87082d14e0fce9d56a4842928d63e47b7055b3156bbb4439a5dfc6552c,"{'last_active_timestamp_micros': 1741946364658018, 'user_first_touch_timestamp_micros': 1733875200000000, 'first_purchase_date': '20250209'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A546B', 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1739111214000000, 'membership_expiry_timestamp_micros': 1788602285000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1733888270000000, 'membership_expiry_timestamp_micros': 1788602364000000, 'npa': False}]",[],"{'revenue_in_usd': 55.567504, 'sessions': 12, 'engagement_time_millis': 3042072, 'purchases': 4, 'engaged_sessions': 12, 'session_duration_micros': 6305610577}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
c3b3b867a56810e9bc0999b9ae548d5c41144fe627c9afdbd77403016362c144,"{'last_active_timestamp_micros': 1741984842531957, 'user_first_touch_timestamp_micros': 1739404800000000, 'first_purchase_date': '20250113'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Moje objednávky - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1736783088000000, 'membership_expiry_timestamp_micros': 1788640829000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1736197122000000, 'membership_expiry_timestamp_micros': 1788640842000000, 'npa': False}]",[],"{'revenue_in_usd': 47.723424, 'sessions': 12, 'engagement_time_millis': 2373813, 'purchases': 5, 'engaged_sessions': 12, 'session_duration_micros': 5966496281}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
59026cd5faefdf5c9cbb1b04257bb5fbaea54a78d289b7839953d99d03898469,"{'last_active_timestamp_micros': 1741934630410632, 'user_first_touch_timestamp_micros': 1732665600000000, 'first_purchase_date': '20241116'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Xiaomi', 'mobile_model_name': 'Redmi Note 8 Pro', 'unified_screen_name': 'Ďakujeme za objednávku - NicoLips'}","{'city': 'Bratislava', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Bratislava Region'}","[{'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1731787589000000, 'membership_expiry_timestamp_micros': 1788590630000000, 'npa': False}
 {'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1731786733000000, 'membership_expiry_timestamp_micros': 1788590630000000, 'npa': False}]",[],"{'revenue_in_usd': 88.122678, 'sessions': 46, 'engagement_time_millis': 5770739, 'purchases': 7, 'engaged_sessions': 45, 'session_duration_micros': 14788503677}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
9dd0a06438d3790609934ba56268978c18a4e296c5bf8e84bc54514c2fa1d346,"{'last_active_timestamp_micros': 1741978847003927, 'user_first_touch_timestamp_micros': 1702252800000000, 'first_purchase_date': '20231211'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Samsung', 'mobile_model_name': 'SM-A256B', 'unified_screen_name': 'Objednávka - informácie o Vás'}","{'city': '', 'country': 'Slovakia', 'continent': 'Europe', 'region': 'Trnava Region'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1702304331000000, 'membership_expiry_timestamp_micros': 1788634847000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1702304453000000, 'membership_expiry_timestamp_micros': 1787809735000000, 'npa': False}]",[],"{'revenue_in_usd': 309.009598, 'sessions': 40, 'engagement_time_millis': 5033413, 'purchases': 8, 'engaged_sessions': 40, 'session_duration_micros': 18940989884}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
ea9ef9f87d4dc23f22bd86ed667c04689cfa1caeee809b78ed727924631c7fe8,"{'last_active_timestamp_micros': 1741945052866868, 'user_first_touch_timestamp_micros': 1730937600000000, 'first_purchase_date': '20241103'}","{'operating_system': 'web', 'category': 'mobile', 'mobile_brand_name': 'Apple', 'mobile_model_name': None, 'unified_screen_name': 'Děkujeme za objednávku - NicoLips'}","{'city': 'Prague', 'country': 'Czechia', 'continent': 'Europe', 'region': 'Prague'}","[{'id': 5775046007, 'name': 'All Users', 'membership_start_timestamp_micros': 1730668474000000, 'membership_expiry_timestamp_micros': 1788601052000000, 'npa': False}
 {'id': 5775046008, 'name': 'Purchasers', 'membership_start_timestamp_micros': 1730670854000000, 'membership_expiry_timestamp_micros': 1788601052000000, 'npa': False}]",[],"{'revenue_in_usd': 152.607037, 'sessions': 11, 'engagement_time_millis': 3217432, 'purchases': 9, 'engaged_sessions': 10, 'session_duration_micros': 5488043192}","{'in_app_purchase_score_7d': None, 'purchase_score_7d': None, 'churn_score_7d': None, 'revenue_28d_in_usd': None}","{'is_limited_ad_tracking': 'false', 'is_ads_personalization_allowed': '(not set)'}",20250314,20250314
